"time","park","label","value"
2025-01-02 17:00:00,lyckås,ws_meteomatics_replan,8.2
2025-01-02 17:00:00,lyckås,ws_arome_dayahead,5.295113
2025-01-02 17:00:00,lyckås,ws_meteomatics_dayahead,7.1
2025-01-02 18:00:00,lyckås,ws_arome_replan,5.963748
2025-01-02 18:00:00,lyckås,ws_meteomatics_replan,6.5
2025-01-02 18:00:00,lyckås,ws_arome_dayahead,6.1193347
2025-01-02 18:00:00,lyckås,ws_meteomatics_dayahead,7.1
2025-01-02 19:00:00,lyckås,ws_arome_replan,6.089535
2025-01-02 19:00:00,lyckås,ws_meteomatics_replan,5.6
2025-01-02 19:00:00,lyckås,ws_arome_dayahead,7.3507204
2025-01-02 19:00:00,lyckås,ws_meteomatics_dayahead,7.6
2025-01-02 20:00:00,lyckås,ws_arome_replan,5.694594
2025-01-02 20:00:00,lyckås,ws_meteomatics_replan,5.7
2025-01-02 20:00:00,lyckås,ws_arome_dayahead,7.864411
2025-01-02 20:00:00,lyckås,ws_meteomatics_dayahead,7.7
2025-01-02 21:00:00,lyckås,ws_arome_replan,6.2445908
2025-01-02 21:00:00,lyckås,ws_meteomatics_replan,5.3
2025-01-02 21:00:00,lyckås,ws_arome_dayahead,8.420401
2025-01-02 21:00:00,lyckås,ws_meteomatics_dayahead,7.6
2025-01-02 22:00:00,lyckås,ws_arome_replan,6.168345
2025-01-02 22:00:00,lyckås,ws_meteomatics_replan,5.3
2025-01-02 22:00:00,lyckås,ws_arome_dayahead,6.9733844
2025-01-02 22:00:00,lyckås,ws_meteomatics_dayahead,8.3
2025-01-02 23:00:00,lyckås,ws_arome_replan,5.1878157
2025-01-02 23:00:00,lyckås,ws_meteomatics_replan,4.7
2025-01-02 23:00:00,lyckås,ws_arome_dayahead,7.9084873
2025-01-02 23:00:00,lyckås,ws_meteomatics_dayahead,6.6
2025-01-03 00:00:00,lyckås,ws_arome_replan,6.0536075
2025-01-03 00:00:00,lyckås,ws_meteomatics_replan,7.0
2025-01-03 00:00:00,lyckås,ws_arome_dayahead,5.9366302
2025-01-03 00:00:00,lyckås,ws_meteomatics_dayahead,7.9
2025-01-03 01:00:00,lyckås,ws_arome_replan,7.146806
2025-01-03 01:00:00,lyckås,ws_meteomatics_replan,7.4
2025-01-03 01:00:00,lyckås,ws_arome_dayahead,5.8294506
2025-01-03 01:00:00,lyckås,ws_meteomatics_dayahead,7.6
2025-01-03 02:00:00,lyckås,ws_arome_replan,8.34763
2025-01-03 02:00:00,lyckås,ws_meteomatics_replan,6.5
2025-01-03 02:00:00,lyckås,ws_arome_dayahead,6.579444
2025-01-03 02:00:00,lyckås,ws_meteomatics_dayahead,7.1
2025-01-03 03:00:00,lyckås,ws_arome_replan,8.920624
2025-01-03 03:00:00,lyckås,ws_meteomatics_replan,6.4
2025-01-03 03:00:00,lyckås,ws_arome_dayahead,7.7959075
2025-01-03 03:00:00,lyckås,ws_meteomatics_dayahead,6.9
2025-01-03 04:00:00,lyckås,ws_arome_replan,8.287691
2025-01-03 04:00:00,lyckås,ws_meteomatics_replan,7.4
2025-01-03 04:00:00,lyckås,ws_arome_dayahead,7.219621
2025-01-03 04:00:00,lyckås,ws_meteomatics_dayahead,7.0
2025-01-03 05:00:00,lyckås,ws_arome_replan,8.137402
2025-01-03 05:00:00,lyckås,ws_meteomatics_replan,8.9
2025-01-03 05:00:00,lyckås,ws_arome_dayahead,5.3301144
2025-01-03 05:00:00,lyckås,ws_meteomatics_dayahead,6.1
2025-01-03 06:00:00,lyckås,ws_arome_replan,8.763616
2025-01-03 06:00:00,lyckås,ws_meteomatics_replan,6.8
2025-01-03 06:00:00,lyckås,ws_arome_dayahead,2.8721826
2025-01-03 06:00:00,lyckås,ws_meteomatics_dayahead,6.2
2025-01-03 07:00:00,lyckås,ws_arome_replan,8.444896
2025-01-03 07:00:00,lyckås,ws_meteomatics_replan,8.7
2025-01-03 07:00:00,lyckås,ws_arome_dayahead,1.3651613
2025-01-03 07:00:00,lyckås,ws_meteomatics_dayahead,4.2
2025-01-03 08:00:00,lyckås,ws_arome_replan,6.716135
2025-01-03 08:00:00,lyckås,ws_meteomatics_replan,7.4
2025-01-03 08:00:00,lyckås,ws_arome_dayahead,5.108156
2025-01-03 08:00:00,lyckås,ws_meteomatics_dayahead,7.3
2025-01-03 09:00:00,lyckås,ws_arome_replan,6.4085493
2025-01-03 09:00:00,lyckås,ws_meteomatics_replan,3.3
2025-01-03 09:00:00,lyckås,ws_arome_dayahead,7.2966657
2025-01-03 09:00:00,lyckås,ws_meteomatics_dayahead,10.8
2025-01-03 10:00:00,lyckås,ws_arome_replan,10.948372
2025-01-03 10:00:00,lyckås,ws_meteomatics_replan,7.3
2025-01-03 10:00:00,lyckås,ws_arome_dayahead,7.666305
2025-01-03 10:00:00,lyckås,ws_meteomatics_dayahead,10.1
2025-01-03 11:00:00,lyckås,ws_arome_replan,11.132872
2025-01-03 11:00:00,lyckås,ws_meteomatics_replan,7.5
2025-01-03 11:00:00,lyckås,ws_arome_dayahead,8.630464
2025-01-03 11:00:00,lyckås,ws_meteomatics_dayahead,9.3
2025-01-03 12:00:00,lyckås,ws_arome_replan,8.058123
2025-01-03 12:00:00,lyckås,ws_meteomatics_replan,9.8
2025-01-03 12:00:00,lyckås,ws_arome_dayahead,9.066297
2025-01-03 12:00:00,lyckås,ws_meteomatics_dayahead,7.7
2025-01-03 13:00:00,lyckås,ws_arome_replan,6.4320383
2025-01-03 13:00:00,lyckås,ws_meteomatics_replan,7.4
2025-01-03 13:00:00,lyckås,ws_arome_dayahead,7.426544
2025-01-03 13:00:00,lyckås,ws_meteomatics_dayahead,7.6
2025-01-03 14:00:00,lyckås,ws_arome_replan,5.881907
2025-01-03 14:00:00,lyckås,ws_meteomatics_replan,5.5
2025-01-03 14:00:00,lyckås,ws_arome_dayahead,10.219243
2025-01-03 14:00:00,lyckås,ws_meteomatics_dayahead,8.4
2025-01-03 15:00:00,lyckås,ws_arome_replan,8.99936
2025-01-03 15:00:00,lyckås,ws_meteomatics_replan,6.3
2025-01-03 15:00:00,lyckås,ws_arome_dayahead,11.185714
2025-01-03 15:00:00,lyckås,ws_meteomatics_dayahead,10.1
2025-01-03 16:00:00,lyckås,ws_arome_replan,8.766158
2025-01-03 16:00:00,lyckås,ws_meteomatics_replan,6.8
2025-01-03 16:00:00,lyckås,ws_arome_dayahead,9.112109
2025-01-03 16:00:00,lyckås,ws_meteomatics_dayahead,10.2
2025-01-03 17:00:00,lyckås,ws_arome_replan,7.585901
2025-01-03 17:00:00,lyckås,ws_meteomatics_replan,6.7
2025-01-03 17:00:00,lyckås,ws_arome_dayahead,7.6060004
