"time","area","value"
"2025-02-27 18:00:00.000 +0000",NO3,28.58
"2025-02-27 19:00:00.000 +0000",SE2,8.86
"2025-02-27 19:00:00.000 +0000",SE3,50.18
"2025-02-27 19:00:00.000 +0000",NO3,24.91
"2025-02-27 20:00:00.000 +0000",SE2,8.66
"2025-02-27 20:00:00.000 +0000",SE3,52.78
"2025-02-27 20:00:00.000 +0000",NO3,23.92
"2025-02-27 21:00:00.000 +0000",SE2,7.42
"2025-02-27 21:00:00.000 +0000",SE3,47.26
"2025-02-27 21:00:00.000 +0000",NO3,13.54
"2025-02-27 22:00:00.000 +0000",SE2,6.22
"2025-02-27 22:00:00.000 +0000",SE3,40.59
"2025-02-27 22:00:00.000 +0000",NO3,11.04
"2025-02-27 23:00:00.000 +0000",SE2,4.61
"2025-02-27 23:00:00.000 +0000",SE3,27.88
"2025-02-27 23:00:00.000 +0000",NO3,9.62
"2025-02-28 00:00:00.000 +0000",SE2,4.46
"2025-02-28 00:00:00.000 +0000",SE3,26.99
"2025-02-28 00:00:00.000 +0000",NO3,8.51
"2025-02-28 01:00:00.000 +0000",SE2,4.27
"2025-02-28 01:00:00.000 +0000",SE3,26.89
"2025-02-28 01:00:00.000 +0000",NO3,8.52
"2025-02-28 02:00:00.000 +0000",SE2,4.3
"2025-02-28 02:00:00.000 +0000",SE3,26.85
"2025-02-28 02:00:00.000 +0000",NO3,8.49
"2025-02-28 03:00:00.000 +0000",SE2,4.49
"2025-02-28 03:00:00.000 +0000",SE3,26.81
"2025-02-28 03:00:00.000 +0000",NO3,8.31
"2025-02-28 04:00:00.000 +0000",SE2,4.18
"2025-02-28 04:00:00.000 +0000",SE3,35.97
"2025-02-28 04:00:00.000 +0000",NO3,8.5
"2025-02-28 05:00:00.000 +0000",SE2,4.05
"2025-02-28 05:00:00.000 +0000",SE3,47.3
"2025-02-28 05:00:00.000 +0000",NO3,15.39
"2025-02-28 06:00:00.000 +0000",SE2,3.43
"2025-02-28 06:00:00.000 +0000",SE3,103.32
"2025-02-28 06:00:00.000 +0000",NO3,43.43
"2025-02-28 07:00:00.000 +0000",SE2,3.78
"2025-02-28 07:00:00.000 +0000",SE3,157.55
"2025-02-28 07:00:00.000 +0000",NO3,57.26
"2025-02-28 08:00:00.000 +0000",SE2,5.08
"2025-02-28 08:00:00.000 +0000",SE3,140.12
"2025-02-28 08:00:00.000 +0000",NO3,51.92
"2025-02-28 09:00:00.000 +0000",SE2,3.77
"2025-02-28 09:00:00.000 +0000",SE3,125.95
"2025-02-28 09:00:00.000 +0000",NO3,43.85
"2025-02-28 10:00:00.000 +0000",SE2,4.05
"2025-02-28 10:00:00.000 +0000",SE3,75.63
"2025-02-28 10:00:00.000 +0000",NO3,27.24
"2025-02-28 11:00:00.000 +0000",SE2,11.04
"2025-02-28 11:00:00.000 +0000",SE3,66.56
"2025-02-28 11:00:00.000 +0000",NO3,28.64
"2025-02-28 12:00:00.000 +0000",SE2,5.41
"2025-02-28 12:00:00.000 +0000",SE3,48.65
"2025-02-28 12:00:00.000 +0000",NO3,22.56
"2025-02-28 13:00:00.000 +0000",SE2,6.21
"2025-02-28 13:00:00.000 +0000",SE3,44.88
"2025-02-28 13:00:00.000 +0000",NO3,23.35
"2025-02-28 14:00:00.000 +0000",SE2,5.42
"2025-02-28 14:00:00.000 +0000",SE3,42.07
"2025-02-28 14:00:00.000 +0000",NO3,22.96
"2025-02-28 15:00:00.000 +0000",SE2,3.87
"2025-02-28 15:00:00.000 +0000",SE3,51.14
"2025-02-28 15:00:00.000 +0000",NO3,17.41
"2025-02-28 16:00:00.000 +0000",SE2,5.59
"2025-02-28 16:00:00.000 +0000",SE3,102.93
"2025-02-28 16:00:00.000 +0000",NO3,37.76
"2025-02-28 17:00:00.000 +0000",SE2,5.0
"2025-02-28 17:00:00.000 +0000",SE3,138.35
"2025-02-28 17:00:00.000 +0000",NO3,39.22
"2025-02-28 18:00:00.000 +0000",SE2,3.52
"2025-02-28 18:00:00.000 +0000",SE3,65.44
"2025-02-28 18:00:00.000 +0000",NO3,25.52
"2025-02-28 19:00:00.000 +0000",SE2,3.53
"2025-02-28 19:00:00.000 +0000",SE3,57.77
"2025-02-28 19:00:00.000 +0000",NO3,23.31
"2025-02-28 20:00:00.000 +0000",SE2,3.64
"2025-02-28 20:00:00.000 +0000",SE3,51.66
"2025-02-28 20:00:00.000 +0000",NO3,16.83
"2025-02-28 21:00:00.000 +0000",SE2,3.81
"2025-02-28 21:00:00.000 +0000",SE3,45.25
"2025-02-28 21:00:00.000 +0000",NO3,13.64
"2025-02-28 22:00:00.000 +0000",SE2,4.02
"2025-02-28 22:00:00.000 +0000",SE3,40.24
"2025-02-28 22:00:00.000 +0000",NO3,8.0
"2025-02-28 23:00:00.000 +0000",SE2,6.24
"2025-02-28 23:00:00.000 +0000",SE3,36.85
"2025-02-28 23:00:00.000 +0000",NO3,7.88
"2025-03-01 00:00:00.000 +0000",SE2,4.19
"2025-03-01 00:00:00.000 +0000",SE3,38.94
"2025-03-01 00:00:00.000 +0000",NO3,6.28
"2025-03-01 01:00:00.000 +0000",SE2,4.43
"2025-03-01 01:00:00.000 +0000",SE3,34.22
"2025-03-01 01:00:00.000 +0000",NO3,6.14
"2025-03-01 02:00:00.000 +0000",SE2,4.62
"2025-03-01 02:00:00.000 +0000",SE3,38.06
"2025-03-01 02:00:00.000 +0000",NO3,5.93
"2025-03-01 03:00:00.000 +0000",SE2,4.98
"2025-03-01 03:00:00.000 +0000",SE3,33.96
"2025-03-01 03:00:00.000 +0000",NO3,5.76
"2025-03-01 04:00:00.000 +0000",SE2,7.37
"2025-03-01 04:00:00.000 +0000",SE3,33.56
"2025-03-01 04:00:00.000 +0000",NO3,6.38
"2025-03-01 05:00:00.000 +0000",SE2,11.51
"2025-03-01 05:00:00.000 +0000",SE3,46.79
"2025-03-01 05:00:00.000 +0000",NO3,6.99
"2025-03-01 06:00:00.000 +0000",SE2,12.19
"2025-03-01 06:00:00.000 +0000",SE3,51.41
"2025-03-01 06:00:00.000 +0000",NO3,9.91
"2025-03-01 07:00:00.000 +0000",SE2,13.42
"2025-03-01 07:00:00.000 +0000",SE3,67.6
"2025-03-01 07:00:00.000 +0000",NO3,27.15
"2025-03-01 08:00:00.000 +0000",SE2,13.47
"2025-03-01 08:00:00.000 +0000",SE3,67.76
"2025-03-01 08:00:00.000 +0000",NO3,27.38
"2025-03-01 09:00:00.000 +0000",SE2,11.47
"2025-03-01 09:00:00.000 +0000",SE3,34.3
"2025-03-01 09:00:00.000 +0000",NO3,9.97
"2025-03-01 10:00:00.000 +0000",SE2,13.08
"2025-03-01 10:00:00.000 +0000",SE3,26.94
"2025-03-01 10:00:00.000 +0000",NO3,8.16
"2025-03-01 11:00:00.000 +0000",SE3,38.05
"2025-03-01 11:00:00.000 +0000",SE2,16.4
"2025-03-01 11:00:00.000 +0000",NO3,8.01
"2025-03-01 12:00:00.000 +0000",SE3,26.83
"2025-03-01 12:00:00.000 +0000",SE2,17.08
"2025-03-01 12:00:00.000 +0000",NO3,6.38
"2025-03-01 13:00:00.000 +0000",SE3,27.48
"2025-03-01 13:00:00.000 +0000",SE2,13.62
"2025-03-01 13:00:00.000 +0000",NO3,8.47
"2025-03-01 14:00:00.000 +0000",SE3,30.97
"2025-03-01 14:00:00.000 +0000",SE2,11.97
"2025-03-01 14:00:00.000 +0000",NO3,6.63
"2025-03-01 15:00:00.000 +0000",SE3,39.89
"2025-03-01 15:00:00.000 +0000",SE2,6.3
"2025-03-01 15:00:00.000 +0000",NO3,7.0
"2025-03-01 16:00:00.000 +0000",SE3,43.48
"2025-03-01 16:00:00.000 +0000",SE2,4.59
"2025-03-01 16:00:00.000 +0000",NO3,8.5
"2025-03-01 17:00:00.000 +0000",SE3,43.21
"2025-03-01 17:00:00.000 +0000",SE2,4.08
"2025-03-01 17:00:00.000 +0000",NO3,6.83
"2025-03-01 18:00:00.000 +0000",SE3,36.74
"2025-03-01 18:00:00.000 +0000",SE2,4.21
"2025-03-01 18:00:00.000 +0000",NO3,5.03
"2025-03-01 19:00:00.000 +0000",SE3,23.99
"2025-03-01 19:00:00.000 +0000",SE2,4.24
"2025-03-01 19:00:00.000 +0000",NO3,3.54
"2025-03-01 20:00:00.000 +0000",SE3,14.58
"2025-03-01 20:00:00.000 +0000",SE2,4.16
"2025-03-01 20:00:00.000 +0000",NO3,3.94
"2025-03-01 21:00:00.000 +0000",SE3,4.58
"2025-03-01 21:00:00.000 +0000",SE2,4.03
"2025-03-01 21:00:00.000 +0000",NO3,3.53
"2025-03-01 22:00:00.000 +0000",SE3,3.58
"2025-03-01 22:00:00.000 +0000",SE2,3.39
"2025-03-01 22:00:00.000 +0000",NO3,3.56
"2025-03-01 23:00:00.000 +0000",SE3,8.02
"2025-03-01 23:00:00.000 +0000",SE2,2.62
"2025-03-01 23:00:00.000 +0000",NO3,4.28
"2025-03-02 00:00:00.000 +0000",SE3,4.7
"2025-03-02 00:00:00.000 +0000",SE2,2.34
"2025-03-02 00:00:00.000 +0000",NO3,4.16
"2025-03-02 01:00:00.000 +0000",SE3,3.11
"2025-03-02 01:00:00.000 +0000",SE2,2.07
"2025-03-02 01:00:00.000 +0000",NO3,4.27
"2025-03-02 02:00:00.000 +0000",SE3,1.31
"2025-03-02 02:00:00.000 +0000",SE2,1.53
"2025-03-02 02:00:00.000 +0000",NO3,4.05
"2025-03-02 03:00:00.000 +0000",SE3,1.46
"2025-03-02 03:00:00.000 +0000",SE2,1.57
"2025-03-02 03:00:00.000 +0000",NO3,3.1
"2025-03-02 04:00:00.000 +0000",SE3,1.48
"2025-03-02 04:00:00.000 +0000",SE2,1.52
"2025-03-02 04:00:00.000 +0000",NO3,3.21
"2025-03-02 05:00:00.000 +0000",SE3,2.66
"2025-03-02 05:00:00.000 +0000",SE2,1.65
"2025-03-02 05:00:00.000 +0000",NO3,3.35
"2025-03-02 06:00:00.000 +0000",SE3,3.02
"2025-03-02 06:00:00.000 +0000",SE2,1.88
"2025-03-02 06:00:00.000 +0000",NO3,3.06
"2025-03-02 07:00:00.000 +0000",SE3,2.81
"2025-03-02 07:00:00.000 +0000",SE2,1.92
"2025-03-02 07:00:00.000 +0000",NO3,3.44
"2025-03-02 08:00:00.000 +0000",SE3,2.02
"2025-03-02 08:00:00.000 +0000",SE2,1.96
"2025-03-02 08:00:00.000 +0000",NO3,3.76
"2025-03-02 09:00:00.000 +0000",SE3,1.46
"2025-03-02 09:00:00.000 +0000",SE2,1.54
"2025-03-02 09:00:00.000 +0000",NO3,4.37
"2025-03-02 10:00:00.000 +0000",SE3,1.01
"2025-03-02 10:00:00.000 +0000",SE2,1.18
"2025-03-02 10:00:00.000 +0000",NO3,4.57
"2025-03-02 11:00:00.000 +0000",SE3,0.05
"2025-03-02 11:00:00.000 +0000",SE2,0.67
"2025-03-02 11:00:00.000 +0000",NO3,6.1
"2025-03-02 12:00:00.000 +0000",SE3,0.2
"2025-03-02 12:00:00.000 +0000",SE2,0.93
"2025-03-02 12:00:00.000 +0000",NO3,6.02
"2025-03-02 13:00:00.000 +0000",SE3,0.58
"2025-03-02 13:00:00.000 +0000",SE2,1.14
"2025-03-02 13:00:00.000 +0000",NO3,6.09
"2025-03-02 14:00:00.000 +0000",SE3,1.88
"2025-03-02 14:00:00.000 +0000",SE2,1.97
"2025-03-02 14:00:00.000 +0000",NO3,5.01
"2025-03-02 15:00:00.000 +0000",SE3,2.8
"2025-03-02 15:00:00.000 +0000",SE2,2.56
"2025-03-02 15:00:00.000 +0000",NO3,5.26
"2025-03-02 16:00:00.000 +0000",SE3,4.62
"2025-03-02 16:00:00.000 +0000",SE2,3.72
"2025-03-02 16:00:00.000 +0000",NO3,5.13
"2025-03-02 17:00:00.000 +0000",SE3,8.05
"2025-03-02 17:00:00.000 +0000",SE2,3.66
"2025-03-02 17:00:00.000 +0000",NO3,5.58
"2025-03-02 18:00:00.000 +0000",SE3,4.62
"2025-03-02 18:00:00.000 +0000",SE2,3.7
"2025-03-02 18:00:00.000 +0000",NO3,4.71
"2025-03-02 19:00:00.000 +0000",SE3,4.21
"2025-03-02 19:00:00.000 +0000",SE2,3.43
"2025-03-02 19:00:00.000 +0000",NO3,4.8
"2025-03-02 20:00:00.000 +0000",SE3,3.44
"2025-03-02 20:00:00.000 +0000",SE2,3.32
"2025-03-02 20:00:00.000 +0000",NO3,6.09
"2025-03-02 21:00:00.000 +0000",SE3,2.98
"2025-03-02 21:00:00.000 +0000",SE2,2.93
"2025-03-02 21:00:00.000 +0000",NO3,4.91
"2025-03-02 22:00:00.000 +0000",SE3,2.03
"2025-03-02 22:00:00.000 +0000",SE2,2.13
"2025-03-02 22:00:00.000 +0000",NO3,6.07
"2025-03-02 23:00:00.000 +0000",SE3,2.55
"2025-03-02 23:00:00.000 +0000",SE2,2.35
"2025-03-02 23:00:00.000 +0000",NO3,3.09
"2025-03-03 00:00:00.000 +0000",SE3,2.29
"2025-03-03 00:00:00.000 +0000",SE2,2.14
"2025-03-03 00:00:00.000 +0000",NO3,3.09
"2025-03-03 01:00:00.000 +0000",SE3,1.88
"2025-03-03 01:00:00.000 +0000",SE2,1.79
"2025-03-03 01:00:00.000 +0000",NO3,3.09
"2025-03-03 02:00:00.000 +0000",SE3,1.2
"2025-03-03 02:00:00.000 +0000",SE2,1.2
"2025-03-03 02:00:00.000 +0000",NO3,3.17
"2025-03-03 03:00:00.000 +0000",SE3,1.23
"2025-03-03 03:00:00.000 +0000",SE2,1.21
"2025-03-03 03:00:00.000 +0000",NO3,3.09
"2025-03-03 04:00:00.000 +0000",SE3,2.59
"2025-03-03 04:00:00.000 +0000",SE2,2.18
"2025-03-03 04:00:00.000 +0000",NO3,3.04
"2025-03-03 05:00:00.000 +0000",SE3,3.26
"2025-03-03 05:00:00.000 +0000",SE2,2.87
"2025-03-03 05:00:00.000 +0000",NO3,3.03
"2025-03-03 06:00:00.000 +0000",SE3,22.35
"2025-03-03 06:00:00.000 +0000",SE2,3.53
"2025-03-03 06:00:00.000 +0000",NO3,3.01
"2025-03-03 07:00:00.000 +0000",SE3,31.13
"2025-03-03 07:00:00.000 +0000",SE2,3.64
"2025-03-03 07:00:00.000 +0000",NO3,3.05
"2025-03-03 08:00:00.000 +0000",SE3,20.06
"2025-03-03 08:00:00.000 +0000",SE2,3.93
"2025-03-03 08:00:00.000 +0000",NO3,3.05
"2025-03-03 09:00:00.000 +0000",SE3,4.35
"2025-03-03 09:00:00.000 +0000",SE2,3.8
"2025-03-03 09:00:00.000 +0000",NO3,3.44
"2025-03-03 10:00:00.000 +0000",SE3,3.81
"2025-03-03 10:00:00.000 +0000",SE2,3.34
"2025-03-03 10:00:00.000 +0000",NO3,3.24
"2025-03-03 11:00:00.000 +0000",SE2,2.34
"2025-03-03 11:00:00.000 +0000",SE3,2.37
"2025-03-03 11:00:00.000 +0000",NO3,4.27
"2025-03-03 12:00:00.000 +0000",SE2,1.68
"2025-03-03 12:00:00.000 +0000",SE3,1.63
"2025-03-03 12:00:00.000 +0000",NO3,4.57
"2025-03-03 13:00:00.000 +0000",SE2,2.03
"2025-03-03 13:00:00.000 +0000",SE3,2.08
"2025-03-03 13:00:00.000 +0000",NO3,4.2
"2025-03-03 14:00:00.000 +0000",SE2,1.95
"2025-03-03 14:00:00.000 +0000",SE3,1.99
"2025-03-03 14:00:00.000 +0000",NO3,4.1
"2025-03-03 15:00:00.000 +0000",SE2,2.18
"2025-03-03 15:00:00.000 +0000",SE3,2.9
"2025-03-03 15:00:00.000 +0000",NO3,3.29
"2025-03-03 16:00:00.000 +0000",SE2,2.29
"2025-03-03 16:00:00.000 +0000",SE3,23.56
"2025-03-03 16:00:00.000 +0000",NO3,3.2
"2025-03-03 17:00:00.000 +0000",SE2,2.07
"2025-03-03 17:00:00.000 +0000",SE3,23.83
"2025-03-03 17:00:00.000 +0000",NO3,4.28
"2025-03-03 18:00:00.000 +0000",SE2,2.07
"2025-03-03 18:00:00.000 +0000",SE3,17.5
"2025-03-03 18:00:00.000 +0000",NO3,3.55
"2025-03-03 19:00:00.000 +0000",SE2,1.97
"2025-03-03 19:00:00.000 +0000",SE3,2.79
"2025-03-03 19:00:00.000 +0000",NO3,3.35
"2025-03-03 20:00:00.000 +0000",SE2,1.11
"2025-03-03 20:00:00.000 +0000",SE3,0.95
"2025-03-03 20:00:00.000 +0000",NO3,4.46
"2025-03-03 21:00:00.000 +0000",SE2,0.25
"2025-03-03 21:00:00.000 +0000",SE3,-0.09
"2025-03-03 21:00:00.000 +0000",NO3,4.51
"2025-03-03 22:00:00.000 +0000",SE2,-0.26
"2025-03-03 22:00:00.000 +0000",SE3,-0.81
"2025-03-03 22:00:00.000 +0000",NO3,5.35
"2025-03-03 23:00:00.000 +0000",SE2,-0.25
"2025-03-03 23:00:00.000 +0000",SE3,-0.53
"2025-03-03 23:00:00.000 +0000",NO3,3.49
"2025-03-04 00:00:00.000 +0000",SE2,-0.3
"2025-03-04 00:00:00.000 +0000",SE3,-0.67
"2025-03-04 00:00:00.000 +0000",NO3,3.44
"2025-03-04 01:00:00.000 +0000",SE2,-0.31
"2025-03-04 01:00:00.000 +0000",SE3,-0.72
"2025-03-04 01:00:00.000 +0000",NO3,3.3
"2025-03-04 02:00:00.000 +0000",SE2,-0.29
"2025-03-04 02:00:00.000 +0000",SE3,-0.71
"2025-03-04 02:00:00.000 +0000",NO3,3.24
"2025-03-04 03:00:00.000 +0000",SE2,-0.18
"2025-03-04 03:00:00.000 +0000",SE3,-0.56
"2025-03-04 03:00:00.000 +0000",NO3,3.08
"2025-03-04 04:00:00.000 +0000",SE2,0.97
"2025-03-04 04:00:00.000 +0000",SE3,0.91
"2025-03-04 04:00:00.000 +0000",NO3,3.07
"2025-03-04 05:00:00.000 +0000",SE2,2.23
"2025-03-04 05:00:00.000 +0000",SE3,2.42
"2025-03-04 05:00:00.000 +0000",NO3,3.09
"2025-03-04 06:00:00.000 +0000",SE2,2.65
"2025-03-04 06:00:00.000 +0000",SE3,4.92
"2025-03-04 06:00:00.000 +0000",NO3,6.84
"2025-03-04 07:00:00.000 +0000",SE2,3.19
"2025-03-04 07:00:00.000 +0000",SE3,10.01
"2025-03-04 07:00:00.000 +0000",NO3,7.46
"2025-03-04 08:00:00.000 +0000",SE2,3.73
"2025-03-04 08:00:00.000 +0000",SE3,4.93
"2025-03-04 08:00:00.000 +0000",NO3,7.24
"2025-03-04 09:00:00.000 +0000",SE2,3.88
"2025-03-04 09:00:00.000 +0000",SE3,3.83
"2025-03-04 09:00:00.000 +0000",NO3,6.84
"2025-03-04 10:00:00.000 +0000",SE2,3.7
"2025-03-04 10:00:00.000 +0000",SE3,3.63
"2025-03-04 10:00:00.000 +0000",NO3,6.46
"2025-03-04 11:00:00.000 +0000",SE3,3.65
"2025-03-04 11:00:00.000 +0000",SE2,3.81
"2025-03-04 11:00:00.000 +0000",NO3,7.09
"2025-03-04 12:00:00.000 +0000",SE3,3.86
"2025-03-04 12:00:00.000 +0000",SE2,4.08
"2025-03-04 12:00:00.000 +0000",NO3,7.93
"2025-03-04 13:00:00.000 +0000",SE3,5.33
"2025-03-04 13:00:00.000 +0000",SE2,5.15
"2025-03-04 13:00:00.000 +0000",NO3,7.3
"2025-03-04 14:00:00.000 +0000",SE3,11.5
"2025-03-04 14:00:00.000 +0000",SE2,10.06
"2025-03-04 14:00:00.000 +0000",NO3,5.8
"2025-03-04 15:00:00.000 +0000",SE3,16.34
"2025-03-04 15:00:00.000 +0000",SE2,13.94
"2025-03-04 15:00:00.000 +0000",NO3,4.63
"2025-03-04 16:00:00.000 +0000",SE3,23.25
"2025-03-04 16:00:00.000 +0000",SE2,16.46
"2025-03-04 16:00:00.000 +0000",NO3,4.82
"2025-03-04 17:00:00.000 +0000",SE3,23.09
"2025-03-04 17:00:00.000 +0000",SE2,16.13
"2025-03-04 17:00:00.000 +0000",NO3,3.82
"2025-03-04 18:00:00.000 +0000",SE3,19.18
"2025-03-04 18:00:00.000 +0000",SE2,16.07
"2025-03-04 18:00:00.000 +0000",NO3,3.29
"2025-03-04 19:00:00.000 +0000",SE3,6.13
"2025-03-04 19:00:00.000 +0000",SE2,5.27
"2025-03-04 19:00:00.000 +0000",NO3,3.32
"2025-03-04 20:00:00.000 +0000",SE3,4.51
"2025-03-04 20:00:00.000 +0000",SE2,3.96
"2025-03-04 20:00:00.000 +0000",NO3,3.53
"2025-03-04 21:00:00.000 +0000",SE3,3.27
"2025-03-04 21:00:00.000 +0000",SE2,3.08
"2025-03-04 21:00:00.000 +0000",NO3,3.06
"2025-03-04 22:00:00.000 +0000",SE3,1.18
"2025-03-04 22:00:00.000 +0000",SE2,1.33
"2025-03-04 22:00:00.000 +0000",NO3,3.06
"2025-03-04 23:00:00.000 +0000",SE3,-0.83
"2025-03-04 23:00:00.000 +0000",SE2,-0.22
"2025-03-04 23:00:00.000 +0000",NO3,4.77
"2025-03-05 00:00:00.000 +0000",SE3,-1.04
"2025-03-05 00:00:00.000 +0000",SE2,-0.33
"2025-03-05 00:00:00.000 +0000",NO3,5.34
"2025-03-05 01:00:00.000 +0000",SE3,-1.21
"2025-03-05 01:00:00.000 +0000",SE2,-0.45
"2025-03-05 01:00:00.000 +0000",NO3,5.44
"2025-03-05 02:00:00.000 +0000",SE3,-1.3
"2025-03-05 02:00:00.000 +0000",SE2,-0.48
"2025-03-05 02:00:00.000 +0000",NO3,5.81
"2025-03-05 03:00:00.000 +0000",SE3,-1.18
"2025-03-05 03:00:00.000 +0000",SE2,-0.4
"2025-03-05 03:00:00.000 +0000",NO3,5.67
"2025-03-05 04:00:00.000 +0000",SE3,-0.91
"2025-03-05 04:00:00.000 +0000",SE2,-0.25
"2025-03-05 04:00:00.000 +0000",NO3,5.01
"2025-03-05 05:00:00.000 +0000",SE3,0.8
"2025-03-05 05:00:00.000 +0000",SE2,1.04
"2025-03-05 05:00:00.000 +0000",NO3,3.26
"2025-03-05 06:00:00.000 +0000",SE3,2.87
"2025-03-05 06:00:00.000 +0000",SE2,2.57
"2025-03-05 06:00:00.000 +0000",NO3,3.1
"2025-03-05 07:00:00.000 +0000",SE3,3.39
"2025-03-05 07:00:00.000 +0000",SE2,3.05
"2025-03-05 07:00:00.000 +0000",NO3,3.49
"2025-03-05 08:00:00.000 +0000",SE3,2.57
"2025-03-05 08:00:00.000 +0000",SE2,2.59
"2025-03-05 08:00:00.000 +0000",NO3,4.02
"2025-03-05 09:00:00.000 +0000",SE3,0.56
"2025-03-05 09:00:00.000 +0000",SE2,1.06
"2025-03-05 09:00:00.000 +0000",NO3,5.01
"2025-03-05 10:00:00.000 +0000",SE3,-0.48
"2025-03-05 10:00:00.000 +0000",SE2,-0.08
"2025-03-05 10:00:00.000 +0000",NO3,2.9
"2025-03-05 11:00:00.000 +0000",SE3,-0.56
"2025-03-05 11:00:00.000 +0000",SE2,-0.27
"2025-03-05 11:00:00.000 +0000",NO3,1.94
"2025-03-05 12:00:00.000 +0000",SE3,-0.57
"2025-03-05 12:00:00.000 +0000",SE2,-0.13
"2025-03-05 12:00:00.000 +0000",NO3,3.09
"2025-03-05 13:00:00.000 +0000",SE3,0.33
"2025-03-05 13:00:00.000 +0000",SE2,1.07
"2025-03-05 13:00:00.000 +0000",NO3,7.6
"2025-03-05 14:00:00.000 +0000",SE3,1.45
"2025-03-05 14:00:00.000 +0000",SE2,2.4
"2025-03-05 14:00:00.000 +0000",NO3,11.76
"2025-03-05 15:00:00.000 +0000",SE3,4.96
"2025-03-05 15:00:00.000 +0000",SE2,3.61
"2025-03-05 15:00:00.000 +0000",NO3,9.81
"2025-03-05 16:00:00.000 +0000",SE3,22.09
"2025-03-05 16:00:00.000 +0000",SE2,3.55
"2025-03-05 16:00:00.000 +0000",NO3,9.88
"2025-03-05 17:00:00.000 +0000",SE3,22.21
"2025-03-05 17:00:00.000 +0000",SE2,3.55
"2025-03-05 17:00:00.000 +0000",NO3,9.81
"2025-03-05 18:00:00.000 +0000",SE3,15.48
"2025-03-05 18:00:00.000 +0000",SE2,3.24
"2025-03-05 18:00:00.000 +0000",NO3,4.9
"2025-03-05 19:00:00.000 +0000",SE3,3.49
"2025-03-05 19:00:00.000 +0000",SE2,3.18
"2025-03-05 19:00:00.000 +0000",NO3,4.32
"2025-03-05 20:00:00.000 +0000",SE3,3.68
"2025-03-05 20:00:00.000 +0000",SE2,3.44
"2025-03-05 20:00:00.000 +0000",NO3,3.32
"2025-03-05 21:00:00.000 +0000",SE3,3.07
"2025-03-05 21:00:00.000 +0000",SE2,2.89
"2025-03-05 21:00:00.000 +0000",NO3,3.21
"2025-03-05 22:00:00.000 +0000",SE3,2.19
"2025-03-05 22:00:00.000 +0000",SE2,2.18
"2025-03-05 22:00:00.000 +0000",NO3,3.75
"2025-03-05 23:00:00.000 +0000",SE3,2.89
"2025-03-05 23:00:00.000 +0000",SE2,2.95
"2025-03-05 23:00:00.000 +0000",NO3,4.15
"2025-03-06 00:00:00.000 +0000",SE3,1.98
"2025-03-06 00:00:00.000 +0000",SE2,2.56
"2025-03-06 00:00:00.000 +0000",NO3,7.99
"2025-03-06 01:00:00.000 +0000",SE3,1.5
"2025-03-06 01:00:00.000 +0000",SE2,2.69
"2025-03-06 01:00:00.000 +0000",NO3,13.32
"2025-03-06 02:00:00.000 +0000",SE3,1.38
"2025-03-06 02:00:00.000 +0000",SE2,2.5
"2025-03-06 02:00:00.000 +0000",NO3,12.7
"2025-03-06 03:00:00.000 +0000",SE3,1.65
"2025-03-06 03:00:00.000 +0000",SE2,2.6
"2025-03-06 03:00:00.000 +0000",NO3,11.4
"2025-03-06 04:00:00.000 +0000",SE3,3.18
"2025-03-06 04:00:00.000 +0000",SE2,3.92
"2025-03-06 04:00:00.000 +0000",NO3,11.84
"2025-03-06 05:00:00.000 +0000",SE3,43.33
"2025-03-06 05:00:00.000 +0000",SE2,3.73
"2025-03-06 05:00:00.000 +0000",NO3,14.42
"2025-03-06 06:00:00.000 +0000",SE3,52.84
"2025-03-06 06:00:00.000 +0000",SE2,2.38
"2025-03-06 06:00:00.000 +0000",NO3,20.73
"2025-03-06 07:00:00.000 +0000",SE3,52.06
"2025-03-06 07:00:00.000 +0000",SE2,3.42
"2025-03-06 07:00:00.000 +0000",NO3,21.66
"2025-03-06 08:00:00.000 +0000",SE3,34.77
"2025-03-06 08:00:00.000 +0000",SE2,4.04
"2025-03-06 08:00:00.000 +0000",NO3,21.1
"2025-03-06 09:00:00.000 +0000",SE3,5.48
"2025-03-06 09:00:00.000 +0000",SE2,4.67
"2025-03-06 09:00:00.000 +0000",NO3,21.49
"2025-03-06 10:00:00.000 +0000",SE3,3.01
"2025-03-06 10:00:00.000 +0000",SE2,4.09
"2025-03-06 10:00:00.000 +0000",NO3,18.74
"2025-03-06 11:00:00.000 +0000",SE2,1.92
"2025-03-06 11:00:00.000 +0000",SE3,0.56
"2025-03-06 11:00:00.000 +0000",NO3,13.04
"2025-03-06 12:00:00.000 +0000",SE2,1.07
"2025-03-06 12:00:00.000 +0000",SE3,0.29
"2025-03-06 12:00:00.000 +0000",NO3,7.19
"2025-03-06 13:00:00.000 +0000",SE2,3.0
"2025-03-06 13:00:00.000 +0000",SE3,3.4
"2025-03-06 13:00:00.000 +0000",NO3,5.49
"2025-03-06 14:00:00.000 +0000",SE2,2.8
"2025-03-06 14:00:00.000 +0000",SE3,8.39
"2025-03-06 14:00:00.000 +0000",NO3,9.15
"2025-03-06 15:00:00.000 +0000",SE2,3.37
"2025-03-06 15:00:00.000 +0000",SE3,40.56
"2025-03-06 15:00:00.000 +0000",NO3,11.34
"2025-03-06 16:00:00.000 +0000",SE2,2.99
"2025-03-06 16:00:00.000 +0000",SE3,27.74
