"time","label","value"
2025-01-04 05:00:00,ws_arome_dayahead,11.99708
2025-01-04 05:00:00,ws_meteomatics_dayahead,17.5
2025-01-04 06:00:00,ws_arome_replan,11.741409
2025-01-04 06:00:00,ws_meteomatics_replan,17.3
2025-01-04 06:00:00,ws_arome_dayahead,11.60797
2025-01-04 06:00:00,ws_meteomatics_dayahead,17.1
2025-01-04 07:00:00,ws_arome_replan,10.5483265
2025-01-04 07:00:00,ws_meteomatics_replan,17.0
2025-01-04 07:00:00,ws_arome_dayahead,11.120764
2025-01-04 07:00:00,ws_meteomatics_dayahead,16.7
2025-01-04 08:00:00,ws_arome_replan,10.463951
2025-01-04 08:00:00,ws_meteomatics_replan,16.6
2025-01-04 08:00:00,ws_arome_dayahead,9.953686
2025-01-04 08:00:00,ws_meteomatics_dayahead,15.5
2025-01-04 09:00:00,ws_arome_replan,10.304607
2025-01-04 09:00:00,ws_meteomatics_replan,16.4
2025-01-04 09:00:00,ws_arome_dayahead,9.884139
2025-01-04 09:00:00,ws_meteomatics_dayahead,14.1
2025-01-04 10:00:00,ws_arome_replan,9.307198
2025-01-04 10:00:00,ws_meteomatics_replan,16.4
2025-01-04 10:00:00,ws_arome_dayahead,9.053446
2025-01-04 10:00:00,ws_meteomatics_dayahead,13.5
2025-01-04 11:00:00,ws_arome_replan,9.2500305
2025-01-04 11:00:00,ws_meteomatics_replan,16.0
2025-01-04 11:00:00,ws_arome_dayahead,8.076978
2025-01-04 11:00:00,ws_meteomatics_dayahead,13.2
2025-01-04 12:00:00,ws_arome_replan,9.114518
2025-01-04 12:00:00,ws_meteomatics_replan,16.1
2025-01-04 12:00:00,ws_arome_dayahead,7.8915606
2025-01-04 12:00:00,ws_meteomatics_dayahead,13.0
2025-01-04 13:00:00,ws_arome_replan,9.025617
2025-01-04 13:00:00,ws_meteomatics_replan,15.3
2025-01-04 13:00:00,ws_arome_dayahead,8.902616
2025-01-04 13:00:00,ws_meteomatics_dayahead,13.1
2025-01-04 14:00:00,ws_arome_replan,9.668079
2025-01-04 14:00:00,ws_meteomatics_replan,14.4
2025-01-04 14:00:00,ws_arome_dayahead,9.364998
2025-01-04 14:00:00,ws_meteomatics_dayahead,13.5
2025-01-04 15:00:00,ws_arome_replan,10.40764
2025-01-04 15:00:00,ws_meteomatics_replan,14.2
2025-01-04 15:00:00,ws_arome_dayahead,9.997952
2025-01-04 15:00:00,ws_meteomatics_dayahead,13.9
2025-01-04 16:00:00,ws_arome_replan,9.837584
2025-01-04 16:00:00,ws_meteomatics_replan,14.2
2025-01-04 16:00:00,ws_arome_dayahead,10.306806
2025-01-04 16:00:00,ws_meteomatics_dayahead,13.9
2025-01-04 17:00:00,ws_arome_replan,10.042823
2025-01-04 17:00:00,ws_meteomatics_replan,13.5
2025-01-04 17:00:00,ws_arome_dayahead,10.645333
2025-01-04 17:00:00,ws_meteomatics_dayahead,13.1
2025-01-04 18:00:00,ws_arome_replan,10.1685505
2025-01-04 18:00:00,ws_meteomatics_replan,12.1
2025-01-04 18:00:00,ws_arome_dayahead,10.56348
2025-01-04 18:00:00,ws_meteomatics_dayahead,12.6
2025-01-04 19:00:00,ws_arome_replan,10.080966
2025-01-04 19:00:00,ws_meteomatics_replan,11.4
2025-01-04 19:00:00,ws_arome_dayahead,9.744792
2025-01-04 19:00:00,ws_meteomatics_dayahead,12.1
2025-01-04 20:00:00,ws_arome_replan,9.862094
2025-01-04 20:00:00,ws_meteomatics_replan,11.1
2025-01-04 20:00:00,ws_arome_dayahead,9.37317
2025-01-04 20:00:00,ws_meteomatics_dayahead,11.7
2025-01-04 21:00:00,ws_arome_replan,10.16463
2025-01-04 21:00:00,ws_meteomatics_replan,10.9
2025-01-04 21:00:00,ws_arome_dayahead,10.077556
2025-01-04 21:00:00,ws_meteomatics_dayahead,11.6
2025-01-04 22:00:00,ws_arome_replan,10.821546
2025-01-04 22:00:00,ws_meteomatics_replan,10.1
2025-01-04 22:00:00,ws_arome_dayahead,9.91802
2025-01-04 22:00:00,ws_meteomatics_dayahead,11.5
2025-01-04 23:00:00,ws_arome_replan,10.763436
2025-01-04 23:00:00,ws_meteomatics_replan,9.5
2025-01-04 23:00:00,ws_arome_dayahead,9.813415
2025-01-04 23:00:00,ws_meteomatics_dayahead,10.1
2025-01-05 00:00:00,ws_arome_replan,10.82288
2025-01-05 00:00:00,ws_meteomatics_replan,10.1
2025-01-05 00:00:00,ws_arome_dayahead,10.47327
2025-01-05 00:00:00,ws_meteomatics_dayahead,9.9
2025-01-05 01:00:00,ws_arome_replan,10.105699
2025-01-05 01:00:00,ws_meteomatics_replan,9.4
2025-01-05 01:00:00,ws_arome_dayahead,10.301523
2025-01-05 01:00:00,ws_meteomatics_dayahead,9.7
2025-01-05 02:00:00,ws_arome_replan,9.520909
2025-01-05 02:00:00,ws_meteomatics_replan,9.4
2025-01-05 02:00:00,ws_arome_dayahead,10.049683
2025-01-05 02:00:00,ws_meteomatics_dayahead,9.5
2025-01-05 03:00:00,ws_arome_replan,10.108237
2025-01-05 03:00:00,ws_meteomatics_replan,9.4
2025-01-05 03:00:00,ws_arome_dayahead,9.397012
2025-01-05 03:00:00,ws_meteomatics_dayahead,9.2
2025-01-05 04:00:00,ws_arome_replan,10.445215
2025-01-05 04:00:00,ws_meteomatics_replan,9.0
2025-01-05 04:00:00,ws_arome_dayahead,9.746045
2025-01-05 04:00:00,ws_meteomatics_dayahead,9.4
2025-01-05 05:00:00,ws_arome_replan,9.933757
2025-01-05 05:00:00,ws_meteomatics_replan,8.7
2025-01-05 05:00:00,ws_arome_dayahead,10.047247
2025-01-05 05:00:00,ws_meteomatics_dayahead,8.8
2025-01-05 06:00:00,ws_arome_replan,10.259406
2025-01-05 06:00:00,ws_meteomatics_replan,10.6
2025-01-05 06:00:00,ws_arome_dayahead,10.637836
2025-01-05 06:00:00,ws_meteomatics_dayahead,8.0
2025-01-05 07:00:00,ws_arome_replan,9.50236
2025-01-05 07:00:00,ws_meteomatics_replan,9.5
2025-01-05 07:00:00,ws_arome_dayahead,11.296313
2025-01-05 07:00:00,ws_meteomatics_dayahead,7.0
2025-01-05 08:00:00,ws_arome_replan,9.390026
2025-01-05 08:00:00,ws_meteomatics_replan,8.1
2025-01-05 08:00:00,ws_arome_dayahead,10.332747
2025-01-05 08:00:00,ws_meteomatics_dayahead,5.9
2025-01-05 09:00:00,ws_arome_replan,7.7840724
2025-01-05 09:00:00,ws_meteomatics_replan,6.5
2025-01-05 09:00:00,ws_arome_dayahead,10.238445
2025-01-05 09:00:00,ws_meteomatics_dayahead,4.7
2025-01-05 10:00:00,ws_arome_replan,7.712017
2025-01-05 10:00:00,ws_meteomatics_replan,5.7
2025-01-05 10:00:00,ws_arome_dayahead,9.391618
2025-01-05 10:00:00,ws_meteomatics_dayahead,3.7
2025-01-05 11:00:00,ws_arome_replan,6.9134107
2025-01-05 11:00:00,ws_meteomatics_replan,5.2
2025-01-05 11:00:00,ws_arome_dayahead,7.6348467
2025-01-05 11:00:00,ws_meteomatics_dayahead,3.5
2025-01-05 12:00:00,ws_arome_replan,6.4422164
2025-01-05 12:00:00,ws_meteomatics_replan,5.3
2025-01-05 12:00:00,ws_arome_dayahead,4.993693
2025-01-05 12:00:00,ws_meteomatics_dayahead,3.8
2025-01-05 13:00:00,ws_arome_replan,5.801294
2025-01-05 13:00:00,ws_meteomatics_replan,4.2
2025-01-05 13:00:00,ws_arome_dayahead,3.7108805
2025-01-05 13:00:00,ws_meteomatics_dayahead,3.8
2025-01-05 14:00:00,ws_arome_replan,6.230424
2025-01-05 14:00:00,ws_meteomatics_replan,3.2
2025-01-05 14:00:00,ws_arome_dayahead,2.430337
2025-01-05 14:00:00,ws_meteomatics_dayahead,3.3
2025-01-05 15:00:00,ws_arome_replan,6.526768
2025-01-05 15:00:00,ws_meteomatics_replan,3.3
2025-01-05 15:00:00,ws_arome_dayahead,3.5274339
2025-01-05 15:00:00,ws_meteomatics_dayahead,3.6
2025-01-05 16:00:00,ws_arome_replan,5.8895907
2025-01-05 16:00:00,ws_meteomatics_replan,3.8
2025-01-05 16:00:00,ws_arome_dayahead,3.4001014
2025-01-05 16:00:00,ws_meteomatics_dayahead,4.1
2025-01-05 17:00:00,ws_arome_replan,4.6990166
2025-01-05 17:00:00,ws_meteomatics_replan,3.8
2025-01-05 17:00:00,ws_arome_dayahead,3.1396167
2025-01-05 17:00:00,ws_meteomatics_dayahead,3.9
2025-01-05 18:00:00,ws_arome_replan,3.5385065
2025-01-05 18:00:00,ws_meteomatics_replan,3.0
2025-01-05 18:00:00,ws_arome_dayahead,2.5917263
2025-01-05 18:00:00,ws_meteomatics_dayahead,3.6
2025-01-05 19:00:00,ws_arome_replan,2.0874271
2025-01-05 19:00:00,ws_meteomatics_replan,3.8
2025-01-05 19:00:00,ws_arome_dayahead,2.7694163
2025-01-05 19:00:00,ws_meteomatics_dayahead,4.9
2025-01-05 20:00:00,ws_arome_replan,2.1701443
2025-01-05 20:00:00,ws_meteomatics_replan,4.3
2025-01-05 20:00:00,ws_arome_dayahead,3.4226973
2025-01-05 20:00:00,ws_meteomatics_dayahead,6.0
2025-01-05 21:00:00,ws_arome_replan,2.8920891
2025-01-05 21:00:00,ws_meteomatics_replan,4.5
2025-01-05 21:00:00,ws_arome_dayahead,4.710697
2025-01-05 21:00:00,ws_meteomatics_dayahead,7.6
2025-01-05 22:00:00,ws_arome_replan,1.6425155
2025-01-05 22:00:00,ws_meteomatics_replan,4.7
2025-01-05 22:00:00,ws_arome_dayahead,6.3622823
2025-01-05 22:00:00,ws_meteomatics_dayahead,8.0
2025-01-05 23:00:00,ws_arome_replan,0.9906414
2025-01-05 23:00:00,ws_meteomatics_replan,4.8
2025-01-05 23:00:00,ws_arome_dayahead,3.704623
