"time","label","value"
2025-01-03 17:00:00,ws_dnmi_dayahead,2.8
2025-01-03 17:00:00,ws_meteomatics_dayahead,8.9
2025-01-03 18:00:00,ws_arome_replan,14.712809
2025-01-03 18:00:00,ws_dnmi_replan,5.3
2025-01-03 18:00:00,ws_meteomatics_replan,7.3
2025-01-03 18:00:00,ws_arome_dayahead,6.054548
2025-01-03 18:00:00,ws_dnmi_dayahead,2.8
2025-01-03 18:00:00,ws_meteomatics_dayahead,7.2
2025-01-03 19:00:00,ws_arome_replan,6.8305745
2025-01-03 19:00:00,ws_dnmi_replan,5.5
2025-01-03 19:00:00,ws_meteomatics_replan,7.9
2025-01-03 19:00:00,ws_arome_dayahead,9.256909
2025-01-03 19:00:00,ws_dnmi_dayahead,3.5
2025-01-03 19:00:00,ws_meteomatics_dayahead,6.8
2025-01-03 20:00:00,ws_arome_replan,10.566895
2025-01-03 20:00:00,ws_dnmi_replan,4.3
2025-01-03 20:00:00,ws_meteomatics_replan,8.7
2025-01-03 20:00:00,ws_arome_dayahead,10.456721
2025-01-03 20:00:00,ws_dnmi_dayahead,4.3
2025-01-03 20:00:00,ws_meteomatics_dayahead,7.9
2025-01-03 21:00:00,ws_arome_replan,8.517197
2025-01-03 21:00:00,ws_dnmi_replan,4.7
2025-01-03 21:00:00,ws_meteomatics_replan,8.4
2025-01-03 21:00:00,ws_arome_dayahead,10.478381
2025-01-03 21:00:00,ws_dnmi_dayahead,5.1
2025-01-03 21:00:00,ws_meteomatics_dayahead,9.0
2025-01-03 22:00:00,ws_arome_replan,6.774891
2025-01-03 22:00:00,ws_dnmi_replan,5.1
2025-01-03 22:00:00,ws_meteomatics_replan,8.6
2025-01-03 22:00:00,ws_arome_dayahead,5.150462
2025-01-03 22:00:00,ws_dnmi_dayahead,5.8
2025-01-03 22:00:00,ws_meteomatics_dayahead,9.1
2025-01-03 23:00:00,ws_arome_replan,9.1811695
2025-01-03 23:00:00,ws_dnmi_replan,5.6
2025-01-03 23:00:00,ws_meteomatics_replan,9.6
2025-01-03 23:00:00,ws_arome_dayahead,12.831148
2025-01-03 23:00:00,ws_dnmi_dayahead,6.5
2025-01-03 23:00:00,ws_meteomatics_dayahead,10.5
2025-01-04 00:00:00,ws_arome_replan,9.020062
2025-01-04 00:00:00,ws_dnmi_replan,6.1
2025-01-04 00:00:00,ws_meteomatics_replan,9.8
2025-01-04 00:00:00,ws_arome_dayahead,10.006555
2025-01-04 00:00:00,ws_dnmi_dayahead,6.8
2025-01-04 00:00:00,ws_meteomatics_dayahead,11.0
2025-01-04 01:00:00,ws_arome_replan,11.502931
2025-01-04 01:00:00,ws_dnmi_replan,6.1
2025-01-04 01:00:00,ws_meteomatics_replan,10.4
2025-01-04 01:00:00,ws_arome_dayahead,13.738371
2025-01-04 01:00:00,ws_dnmi_dayahead,6.8
2025-01-04 01:00:00,ws_meteomatics_dayahead,11.4
2025-01-04 02:00:00,ws_arome_replan,8.588822
2025-01-04 02:00:00,ws_dnmi_replan,6.2
2025-01-04 02:00:00,ws_meteomatics_replan,10.8
