"time","park","series","value"
2025-01-02 23:00:00,målarberget,ws_measured,7.798793
2025-01-02 23:00:00,målarberget,dayahead_reported,86.4
2025-01-03 00:00:00,målarberget,wd_measured,276.7932
2025-01-03 00:00:00,målarberget,measured_avl,107.5
2025-01-03 00:00:00,målarberget,prod,83.324
2025-01-03 00:00:00,målarberget,ws_measured,9.562503
2025-01-03 00:00:00,målarberget,dayahead_reported,88.1
2025-01-03 01:00:00,målarberget,measured_avl,107.42834
2025-01-03 01:00:00,målarberget,wd_measured,275.37695
2025-01-03 01:00:00,målarberget,prod,82.004
2025-01-03 01:00:00,målarberget,ws_measured,9.563322
2025-01-03 01:00:00,målarberget,dayahead_reported,79.0
2025-01-03 02:00:00,målarberget,measured_avl,107.5
2025-01-03 02:00:00,målarberget,wd_measured,277.52457
2025-01-03 02:00:00,målarberget,prod,65.912
2025-01-03 02:00:00,målarberget,ws_measured,8.290506
2025-01-03 02:00:00,målarberget,dayahead_reported,77.1
2025-01-03 03:00:00,målarberget,wd_measured,287.98083
2025-01-03 03:00:00,målarberget,measured_avl,107.5
2025-01-03 03:00:00,målarberget,prod,46.488
2025-01-03 03:00:00,målarberget,ws_measured,7.20938
2025-01-03 03:00:00,målarberget,dayahead_reported,76.9
2025-01-03 04:00:00,målarberget,measured_avl,107.5
2025-01-03 04:00:00,målarberget,wd_measured,259.36423
2025-01-03 04:00:00,målarberget,prod,35.232
2025-01-03 04:00:00,målarberget,ws_measured,6.7409925
2025-01-03 04:00:00,målarberget,dayahead_reported,70.1
2025-01-03 05:00:00,målarberget,wd_measured,262.52057
2025-01-03 05:00:00,målarberget,prod,45.428
2025-01-03 05:00:00,målarberget,ws_measured,7.410707
2025-01-03 05:00:00,målarberget,measured_avl,107.5
2025-01-03 05:00:00,målarberget,dayahead_reported,47.9
2025-01-03 06:00:00,målarberget,wd_measured,279.61987
2025-01-03 06:00:00,målarberget,measured_avl,107.5
2025-01-03 06:00:00,målarberget,prod,36.06
2025-01-03 06:00:00,målarberget,ws_measured,6.6512074
2025-01-03 06:00:00,målarberget,dayahead_reported,30.5
2025-01-03 07:00:00,målarberget,measured_avl,104.99167
2025-01-03 07:00:00,målarberget,wd_measured,281.53622
2025-01-03 07:00:00,målarberget,prod,8.54
2025-01-03 07:00:00,målarberget,ws_measured,4.696587
2025-01-03 07:00:00,målarberget,dayahead_reported,18.4
2025-01-03 08:00:00,målarberget,wd_measured,280.01303
2025-01-03 08:00:00,målarberget,measured_avl,107.5
2025-01-03 08:00:00,målarberget,prod,2.568
2025-01-03 08:00:00,målarberget,ws_measured,3.7889423
2025-01-03 08:00:00,målarberget,dayahead_reported,22.4
2025-01-03 09:00:00,målarberget,measured_avl,100.54833
2025-01-03 09:00:00,målarberget,wd_measured,289.3099
2025-01-03 09:00:00,målarberget,prod,0.396
2025-01-03 09:00:00,målarberget,ws_measured,3.2876542
2025-01-03 09:00:00,målarberget,dayahead_reported,23.3
2025-01-03 10:00:00,målarberget,measured_avl,106.425
2025-01-03 10:00:00,målarberget,wd_measured,322.1833
2025-01-03 10:00:00,målarberget,prod,4.512
2025-01-03 10:00:00,målarberget,ws_measured,3.8458836
2025-01-03 10:00:00,målarberget,dayahead_reported,28.6
2025-01-03 11:00:00,målarberget,measured_avl,107.35667
2025-01-03 11:00:00,målarberget,wd_measured,339.01517
2025-01-03 11:00:00,målarberget,prod,37.86
2025-01-03 11:00:00,målarberget,ws_measured,7.0066414
2025-01-03 11:00:00,målarberget,dayahead_reported,39.7
2025-01-03 12:00:00,målarberget,measured_avl,107.35667
2025-01-03 12:00:00,målarberget,wd_measured,343.15707
2025-01-03 12:00:00,målarberget,prod,57.656
2025-01-03 12:00:00,målarberget,ws_measured,7.89774
2025-01-03 12:00:00,målarberget,dayahead_reported,44.5
2025-01-03 13:00:00,målarberget,measured_avl,107.35667
2025-01-03 13:00:00,målarberget,wd_measured,341.46405
2025-01-03 13:00:00,målarberget,prod,48.816
2025-01-03 13:00:00,målarberget,ws_measured,7.752717
2025-01-03 13:00:00,målarberget,dayahead_reported,50.8
2025-01-03 14:00:00,målarberget,measured_avl,107.5
2025-01-03 14:00:00,målarberget,wd_measured,331.24893
2025-01-03 14:00:00,målarberget,prod,78.316
2025-01-03 14:00:00,målarberget,ws_measured,8.954485
2025-01-03 14:00:00,målarberget,dayahead_reported,61.1
2025-01-03 15:00:00,målarberget,wd_measured,328.46036
2025-01-03 15:00:00,målarberget,measured_avl,107.5
2025-01-03 15:00:00,målarberget,prod,89.368
2025-01-03 15:00:00,målarberget,ws_measured,9.573643
2025-01-03 15:00:00,målarberget,dayahead_reported,58.2
2025-01-03 16:00:00,målarberget,wd_measured,325.0335
2025-01-03 16:00:00,målarberget,measured_avl,107.5
2025-01-03 16:00:00,målarberget,prod,86.98
2025-01-03 16:00:00,målarberget,ws_measured,9.425352
2025-01-03 16:00:00,målarberget,dayahead_reported,69.7
2025-01-03 17:00:00,målarberget,measured_avl,106.496666
2025-01-03 17:00:00,målarberget,wd_measured,324.75885
2025-01-03 17:00:00,målarberget,prod,94.2
2025-01-03 17:00:00,målarberget,ws_measured,9.966142
2025-01-03 17:00:00,målarberget,dayahead_reported,74.0
2025-01-03 18:00:00,målarberget,wd_measured,319.58887
2025-01-03 18:00:00,målarberget,measured_avl,107.5
2025-01-03 18:00:00,målarberget,prod,98.684
2025-01-03 18:00:00,målarberget,ws_measured,10.729156
2025-01-03 18:00:00,målarberget,dayahead_reported,64.9
2025-01-03 19:00:00,målarberget,wd_measured,314.3314
2025-01-03 19:00:00,målarberget,measured_avl,107.5
2025-01-03 19:00:00,målarberget,prod,103.204
2025-01-03 19:00:00,målarberget,ws_measured,11.660523
2025-01-03 19:00:00,målarberget,dayahead_reported,49.3
2025-01-03 20:00:00,målarberget,wd_measured,305.1521
2025-01-03 20:00:00,målarberget,measured_avl,107.5
2025-01-03 20:00:00,målarberget,prod,100.796
2025-01-03 20:00:00,målarberget,ws_measured,10.509134
2025-01-03 20:00:00,målarberget,dayahead_reported,51.5
2025-01-03 21:00:00,målarberget,wd_measured,306.8032
2025-01-03 21:00:00,målarberget,measured_avl,107.5
2025-01-03 21:00:00,målarberget,prod,99.88
2025-01-03 21:00:00,målarberget,ws_measured,10.596933
2025-01-03 21:00:00,målarberget,dayahead_reported,47.6
2025-01-03 22:00:00,målarberget,wd_measured,303.18375
2025-01-03 22:00:00,målarberget,measured_avl,107.5
2025-01-03 22:00:00,målarberget,prod,100.656
2025-01-03 22:00:00,målarberget,ws_measured,10.810744
2025-01-03 22:00:00,målarberget,dayahead_reported,53.8
2025-01-03 23:00:00,målarberget,wd_measured,288.87656
2025-01-03 23:00:00,målarberget,prod,81.968
2025-01-03 23:00:00,målarberget,ws_measured,9.728703
2025-01-03 23:00:00,målarberget,measured_avl,107.5
2025-01-03 23:00:00,målarberget,dayahead_reported,74.4
2025-01-04 00:00:00,målarberget,wd_measured,277.4261
2025-01-04 00:00:00,målarberget,measured_avl,107.5
2025-01-04 00:00:00,målarberget,prod,92.48
2025-01-04 00:00:00,målarberget,ws_measured,10.6219015
2025-01-04 00:00:00,målarberget,dayahead_reported,92.2
2025-01-04 01:00:00,målarberget,wd_measured,285.9547
2025-01-04 01:00:00,målarberget,measured_avl,107.5
2025-01-04 01:00:00,målarberget,prod,105.414
2025-01-04 01:00:00,målarberget,ws_measured,13.572666
2025-01-04 01:00:00,målarberget,dayahead_reported,98.5
