"time","park","series","value"
2025-01-05 00:00:00,roan,measured_avl,253.09314
2025-01-05 00:00:00,roan,prod,155.796
2025-01-05 00:00:00,roan,dayahead_reported,76.666664
2025-01-05 00:00:00,roan,prod_downreg,-0.0
2025-01-05 01:00:00,roan,measured_avl,253.58786
2025-01-05 01:00:00,roan,prod,132.199
2025-01-05 01:00:00,roan,dayahead_reported,89.333336
2025-01-05 01:00:00,roan,prod_downreg,-0.0
2025-01-05 02:00:00,roan,measured_avl,255.256
2025-01-05 02:00:00,roan,prod,108.688
2025-01-05 02:00:00,roan,dayahead_reported,99.333336
2025-01-05 02:00:00,roan,prod_downreg,-0.0
2025-01-05 03:00:00,roan,measured_avl,254.8692
2025-01-05 03:00:00,roan,prod,117.89
2025-01-05 03:00:00,roan,dayahead_reported,96.333336
2025-01-05 03:00:00,roan,prod_downreg,-0.0
2025-01-05 04:00:00,roan,measured_avl,253.82887
2025-01-05 04:00:00,roan,prod,154.031
2025-01-05 04:00:00,roan,dayahead_reported,72.333336
2025-01-05 04:00:00,roan,prod_downreg,-0.0
2025-01-05 05:00:00,roan,measured_avl,255.6
2025-01-05 05:00:00,roan,prod,56.974
2025-01-05 05:00:00,roan,dayahead_reported,62.0
2025-01-05 05:00:00,roan,prod_downreg,-0.0
2025-01-05 06:00:00,roan,measured_avl,255.6
2025-01-05 06:00:00,roan,prod,33.078
2025-01-05 06:00:00,roan,dayahead_reported,30.333334
2025-01-05 06:00:00,roan,prod_downreg,-0.0
2025-01-05 07:00:00,roan,measured_avl,255.6
2025-01-05 07:00:00,roan,prod,109.76
2025-01-05 07:00:00,roan,dayahead_reported,24.666666
2025-01-05 07:00:00,roan,prod_downreg,-0.0
2025-01-05 08:00:00,roan,measured_avl,255.6
2025-01-05 08:00:00,roan,prod,104.071
2025-01-05 08:00:00,roan,dayahead_reported,23.333334
2025-01-05 08:00:00,roan,prod_downreg,-0.0
2025-01-05 09:00:00,roan,measured_avl,254.92192
2025-01-05 09:00:00,roan,prod,116.448
2025-01-05 09:00:00,roan,dayahead_reported,32.0
2025-01-05 09:00:00,roan,prod_downreg,-0.0
2025-01-05 10:00:00,roan,measured_avl,253.34108
2025-01-05 10:00:00,roan,prod,125.046
2025-01-05 10:00:00,roan,dayahead_reported,29.5
2025-01-05 10:00:00,roan,prod_downreg,-0.0
2025-01-05 11:00:00,roan,measured_avl,255.0996
2025-01-05 11:00:00,roan,prod,114.404
2025-01-05 11:00:00,roan,dayahead_reported,45.5
2025-01-05 11:00:00,roan,prod_downreg,-0.0
2025-01-05 12:00:00,roan,measured_avl,255.59003
2025-01-05 12:00:00,roan,prod,123.676
2025-01-05 12:00:00,roan,dayahead_reported,51.666668
2025-01-05 12:00:00,roan,prod_downreg,-0.0
2025-01-05 13:00:00,roan,measured_avl,253.24208
2025-01-05 13:00:00,roan,prod,99.11
2025-01-05 13:00:00,roan,dayahead_reported,43.0
2025-01-05 13:00:00,roan,prod_downreg,-0.0
2025-01-05 14:00:00,roan,measured_avl,252.0
2025-01-05 14:00:00,roan,prod,70.005
2025-01-05 14:00:00,roan,dayahead_reported,31.666666
2025-01-05 14:00:00,roan,prod_downreg,-0.0
2025-01-05 15:00:00,roan,measured_avl,252.0
