"time","forecast"," "
2025-01-10 04:00:00,dayahead,0.9136157
2025-01-10 04:00:00,replan,1.0019069
2025-01-10 05:00:00,dayahead,4.530814
2025-01-10 05:00:00,replan,1.2235565
2025-01-10 06:00:00,dayahead,7.365715
2025-01-10 06:00:00,replan,0.9345366
2025-01-10 07:00:00,dayahead,12.330332
2025-01-10 07:00:00,replan,0.9747986
2025-01-10 08:00:00,dayahead,14.275184
2025-01-10 08:00:00,replan,1.354126
2025-01-10 09:00:00,dayahead,18.332462
2025-01-10 09:00:00,replan,3.1280382
2025-01-10 10:00:00,dayahead,19.90109
2025-01-10 10:00:00,replan,1.9963542
2025-01-10 11:00:00,dayahead,20.570032
2025-01-10 11:00:00,replan,1.6266652
2025-01-10 12:00:00,dayahead,19.059492
2025-01-10 12:00:00,replan,1.3768765
2025-01-10 13:00:00,dayahead,26.84406
2025-01-10 13:00:00,replan,1.5592425
2025-01-10 14:00:00,dayahead,29.953285
2025-01-10 14:00:00,replan,1.9341584
2025-01-10 15:00:00,dayahead,29.835258
2025-01-10 15:00:00,replan,2.11495
2025-01-10 16:00:00,dayahead,48.96298
2025-01-10 16:00:00,replan,2.6062212
2025-01-10 17:00:00,dayahead,59.33995
2025-01-10 17:00:00,replan,2.2048395
2025-01-10 18:00:00,dayahead,63.317234
2025-01-10 18:00:00,replan,2.011766
2025-01-10 19:00:00,dayahead,60.55729
2025-01-10 19:00:00,replan,2.1494727
2025-01-10 20:00:00,dayahead,58.32199
2025-01-10 20:00:00,replan,2.6535363
2025-01-10 21:00:00,dayahead,83.03171
2025-01-10 21:00:00,replan,2.0606873
2025-01-10 22:00:00,dayahead,82.759094
2025-01-10 22:00:00,replan,3.2894878
2025-01-10 23:00:00,dayahead,53.727448
2025-01-10 23:00:00,replan,3.3380046
2025-01-11 00:00:00,dayahead,61.79841
2025-01-11 00:00:00,replan,4.3628893
2025-01-11 01:00:00,dayahead,50.41899
2025-01-11 01:00:00,replan,2.0271773
2025-01-11 02:00:00,dayahead,64.09226
2025-01-11 02:00:00,replan,2.3447783
2025-01-11 03:00:00,dayahead,81.514565
2025-01-11 03:00:00,replan,1.9867731
2025-01-11 04:00:00,dayahead,74.493385
2025-01-11 04:00:00,replan,1.9364142
2025-01-11 05:00:00,dayahead,68.4019
2025-01-11 05:00:00,replan,4.263572
2025-01-11 06:00:00,dayahead,79.13788
2025-01-11 06:00:00,replan,2.5312324
2025-01-11 07:00:00,dayahead,89.19187
2025-01-11 07:00:00,replan,3.965216
2025-01-11 08:00:00,dayahead,91.2246
2025-01-11 08:00:00,replan,5.2372746
2025-01-11 09:00:00,dayahead,92.76904
2025-01-11 09:00:00,replan,5.633133
2025-01-11 10:00:00,dayahead,87.836
2025-01-11 10:00:00,replan,4.151252
2025-01-11 11:00:00,dayahead,83.503426
2025-01-11 11:00:00,replan,3.8367743
2025-01-11 12:00:00,dayahead,79.5941
2025-01-11 12:00:00,replan,3.4571545
2025-01-11 13:00:00,dayahead,84.704666
2025-01-11 13:00:00,replan,3.8434808
2025-01-11 14:00:00,dayahead,83.15049
2025-01-11 14:00:00,replan,4.1114187
2025-01-11 15:00:00,dayahead,79.60118
2025-01-11 15:00:00,replan,3.7751138
2025-01-11 16:00:00,dayahead,79.5521
2025-01-11 16:00:00,replan,4.1096416
2025-01-11 17:00:00,dayahead,65.93274
2025-01-11 17:00:00,replan,3.5805924
2025-01-11 18:00:00,dayahead,65.03005
2025-01-11 18:00:00,replan,3.3905253
2025-01-11 19:00:00,dayahead,50.344982
2025-01-11 19:00:00,replan,2.3061485
2025-01-11 20:00:00,dayahead,38.761597
2025-01-11 20:00:00,replan,1.2390528
2025-01-11 21:00:00,dayahead,39.462803
2025-01-11 21:00:00,replan,1.702214
2025-01-11 22:00:00,dayahead,50.854286
2025-01-11 22:00:00,replan,2.600443
2025-01-11 23:00:00,dayahead,43.61762
2025-01-11 23:00:00,replan,3.6551118
2025-01-12 00:00:00,dayahead,36.341457
2025-01-12 00:00:00,replan,4.4988046
2025-01-12 01:00:00,dayahead,48.07755
2025-01-12 01:00:00,replan,3.4126554
2025-01-12 02:00:00,dayahead,43.515675
2025-01-12 02:00:00,replan,4.2095537
2025-01-12 03:00:00,dayahead,40.816753
2025-01-12 03:00:00,replan,4.6589265
2025-01-12 04:00:00,dayahead,46.982002
2025-01-12 04:00:00,replan,4.896154
2025-01-12 05:00:00,dayahead,58.59946
2025-01-12 05:00:00,replan,4.6342115
2025-01-12 06:00:00,dayahead,68.20298
2025-01-12 06:00:00,replan,3.8255894
2025-01-12 07:00:00,dayahead,66.506485
2025-01-12 07:00:00,replan,4.108111
2025-01-12 08:00:00,dayahead,69.067406
2025-01-12 08:00:00,replan,5.559753
2025-01-12 09:00:00,dayahead,79.065994
2025-01-12 09:00:00,replan,5.531522
2025-01-12 10:00:00,dayahead,77.275345
2025-01-12 10:00:00,replan,5.48142
2025-01-12 11:00:00,dayahead,83.35533
2025-01-12 11:00:00,replan,4.5427575
2025-01-12 12:00:00,dayahead,65.9211
2025-01-12 12:00:00,replan,4.213871
2025-01-12 13:00:00,dayahead,86.257706
2025-01-12 13:00:00,replan,4.5525
2025-01-12 14:00:00,dayahead,92.56027
2025-01-12 14:00:00,replan,4.8490157
2025-01-12 15:00:00,dayahead,83.12526
2025-01-12 15:00:00,replan,3.7282057
2025-01-12 16:00:00,dayahead,85.81672
2025-01-12 16:00:00,replan,3.2307343
2025-01-12 17:00:00,dayahead,59.321274
2025-01-12 17:00:00,replan,3.970796
2025-01-12 18:00:00,dayahead,66.852646
2025-01-12 18:00:00,replan,3.9349482
2025-01-12 19:00:00,dayahead,57.046288
2025-01-12 19:00:00,replan,9.527119
2025-01-12 20:00:00,dayahead,50.318108
2025-01-12 20:00:00,replan,20.202703
2025-01-12 21:00:00,dayahead,38.002316
2025-01-12 21:00:00,replan,31.074148
2025-01-12 22:00:00,dayahead,30.582151
2025-01-12 22:00:00,replan,22.342915
2025-01-12 23:00:00,dayahead,40.254513
2025-01-12 23:00:00,replan,26.888931
2025-01-13 00:00:00,dayahead,50.832867
2025-01-13 00:00:00,replan,21.524828
2025-01-13 01:00:00,dayahead,56.185154
2025-01-13 01:00:00,replan,21.90229
2025-01-13 02:00:00,dayahead,64.60726
2025-01-13 02:00:00,replan,39.48295
2025-01-13 03:00:00,dayahead,89.025246
2025-01-13 03:00:00,replan,49.110504
2025-01-13 04:00:00,dayahead,102.44941
2025-01-13 04:00:00,replan,53.01874
2025-01-13 05:00:00,dayahead,109.17616
2025-01-13 05:00:00,replan,66.047325
2025-01-13 06:00:00,dayahead,121.66324
2025-01-13 06:00:00,replan,88.427795
2025-01-13 07:00:00,dayahead,122.7894
2025-01-13 07:00:00,replan,101.3758
2025-01-13 08:00:00,dayahead,125.4877
2025-01-13 08:00:00,replan,82.23498
2025-01-13 09:00:00,dayahead,117.94657
2025-01-13 09:00:00,replan,66.411354
2025-01-13 10:00:00,dayahead,107.78378
2025-01-13 10:00:00,replan,73.76996
2025-01-13 11:00:00,dayahead,130.72581
2025-01-13 11:00:00,replan,89.412415
2025-01-13 12:00:00,dayahead,133.66287
2025-01-13 12:00:00,replan,104.94976
2025-01-13 13:00:00,dayahead,133.7573
