time,park,label,value
2025-01-03 08:00:00,frøya,ws_arome_replan,2.992492
2025-01-03 08:00:00,frøya,ws_meteomatics_replan,9.3
2025-01-03 08:00:00,frøya,ws_arome_dayahead,16.852713
2025-01-03 08:00:00,frøya,ws_meteomatics_dayahead,17.5
2025-01-03 09:00:00,frøya,ws_arome_replan,1.9878402
2025-01-03 09:00:00,frøya,ws_meteomatics_replan,5.9
2025-01-03 09:00:00,frøya,ws_arome_dayahead,19.29505
2025-01-03 09:00:00,frøya,ws_meteomatics_dayahead,10.6
2025-01-03 10:00:00,frøya,ws_arome_replan,3.8622766
2025-01-03 10:00:00,frøya,ws_meteomatics_replan,3.0
2025-01-03 10:00:00,frøya,ws_arome_dayahead,15.565272
2025-01-03 10:00:00,frøya,ws_meteomatics_dayahead,6.9
2025-01-03 11:00:00,frøya,ws_arome_replan,4.4150715
2025-01-03 11:00:00,frøya,ws_meteomatics_replan,2.7
2025-01-03 11:00:00,frøya,ws_arome_dayahead,12.470924
2025-01-03 11:00:00,frøya,ws_meteomatics_dayahead,4.8
2025-01-03 12:00:00,frøya,ws_arome_replan,4.9477143
2025-01-03 12:00:00,frøya,ws_meteomatics_replan,7.9
2025-01-03 12:00:00,frøya,ws_arome_dayahead,7.082363
2025-01-03 12:00:00,frøya,ws_meteomatics_dayahead,4.4
2025-01-03 13:00:00,frøya,ws_arome_replan,5.1117344
2025-01-03 13:00:00,frøya,ws_meteomatics_replan,8.3
2025-01-03 13:00:00,frøya,ws_arome_dayahead,3.148739
2025-01-03 13:00:00,frøya,ws_meteomatics_dayahead,3.7
2025-01-03 14:00:00,frøya,ws_arome_replan,6.0969515
2025-01-03 14:00:00,frøya,ws_meteomatics_replan,12.2
2025-01-03 14:00:00,frøya,ws_arome_dayahead,2.697422
2025-01-03 14:00:00,frøya,ws_meteomatics_dayahead,3.9
2025-01-03 15:00:00,frøya,ws_arome_replan,7.7545896
2025-01-03 15:00:00,frøya,ws_meteomatics_replan,12.2
2025-01-03 15:00:00,frøya,ws_arome_dayahead,1.3476663
2025-01-03 15:00:00,frøya,ws_meteomatics_dayahead,8.1
2025-01-03 16:00:00,frøya,ws_arome_replan,10.504507
2025-01-03 16:00:00,frøya,ws_meteomatics_replan,8.0
2025-01-03 16:00:00,frøya,ws_arome_dayahead,1.266575
2025-01-03 16:00:00,frøya,ws_meteomatics_dayahead,9.2
2025-01-03 17:00:00,frøya,ws_arome_replan,7.967356
2025-01-03 17:00:00,frøya,ws_meteomatics_replan,12.1
2025-01-03 17:00:00,frøya,ws_arome_dayahead,2.460604
